"lineID";"day";"adFlag";"availability";"competitorPrice";"order";"price";"revenue";"pid";"manufacturer";"group";"content";"unit";"pharmForm";"genericProduct";"salesIndex";"category";"campaignIndex";"rrp";"quantity"
2363347;81;0;1;13,18;0;13,14;0;4215;570;"22OI7";"30";"ML";"SPR";0;53;"40";"MISSING";16,49;0
2363522;81;0;1;13,96;0;12,04;0;3128;140;"21OKG";"100";"ST";"KAP";0;53;"227";"MISSING";15,9;0
2363626;81;1;1;10,43;1;10,95;10,95;2731;105;"18OI0EOI";"30";"ST";"FTA";1;40;"50";"MISSING";15,94;1
2363789;81;0;1;38,65;0;46,46;0;19958;125;"10II60";"8";"ST";"FER";0;40;"87";"MISSING";48,91;0
2364231;81;1;1;4,06;0;4,35;0;11458;490;"1DOZ30KO";"10";"G";"OHT";0;40;"112";"MISSING";6;0
2364372;81;1;1;10;0;10,95;0;11297;65;"13OX06ST";"250";"ML";"LOE";0;40;"121";"MISSING";15,22;0
2364393;81;0;1;6,04;0;6,55;0;12760;102;"13II";"30";"ML";"SPR";0;40;"143";"MISSING";8,77;0
2364882;81;0;2;8,69;0;6,61;0;17743;261;"22OI3";"150";"ML";"SPR";0;53;"MISSING";"MISSING";8,69;0
2365071;81;1;1;10,21;1;10,95;32,85;11569;123;"10IZ22KO";"200";"ST";"TMR";0;40;"71";"MISSING";15,5;3
2365472;81;0;1;7,88;0;9,85;0;14669;172;"20OH4";"2";"ST";"";0;53;"64";"MISSING";9,85;0
2365695;81;0;3;4,05;0;4,38;0;20451;37;"2E";"24";"ST";"TAB";0;53;"138";"B";4,61;0
2365844;81;0;1;14,95;0;18,07;0;7844;122;"22OI3";"400";"ML";"LOT";0;53;"8";"MISSING";19,03;0
2366234;81;1;1;3,84;0;4,35;0;8652;370;"13OJ0FOX";"5";"G";"GEL";0;40;"121";"MISSING";6,57;0
2366709;81;1;1;12,02;0;14,25;0;16441;4;"10OJ01OZ";"100";"ST";"TMR";0;40;"73";"MISSING";19,78;0
2366810;81;0;1;3,29;0;4,35;0;6159;176;"10OT20";"10";"ST";"PUL";0;40;"101";"MISSING";5,45;0
2366953;81;0;1;0;0;0,5;0;1955;399;"22OI9";"1";"ST";"TUE";0;53;"213";"MISSING";0,44;0
2367539;81;1;1;14,16;0;20,85;0;17180;18;"10OJ03JS";"50";"ST";"PLE";1;40;"73";"MISSING";36,3;0
2367730;81;0;1;3,84;0;5,45;0;8253;82;"19OZ10SI";"20";"ST";"BTA";0;40;"50";"B";9,85;0
2367881;81;0;1;7,07;0;7,65;0;11485;122;"22OI3";"50";"ML";"CRE";0;53;"38";"MISSING";8,53;0
2368133;81;0;1;1,86;1;1,65;13,2;7694;449;"21OJ1";"75";"G";"BON";0;53;"26";"MISSING";2,04;8
2368460;81;0;1;14,18;0;15,05;0;1891;394;"22OI3";"500";"ML";"SAL";0;53;"25";"MISSING";15,84;0
2368568;81;1;1;33,96;0;39,55;0;8435;156;"14OH2F";"120";"ST";"KAP";0;40;"100";"MISSING";52,75;0
2368816;81;0;1;18,69;0;17,55;0;15533;89;"22OI3";"50";"ML";"";0;53;"29";"MISSING";22,16;0
2369063;81;1;1;53,23;0;54,95;0;3978;18;"19OJ3FOZ";"120";"ST";"FTA";0;40;"316";"A";98,99;0
2369528;81;0;1;8,24;0;8,75;0;17211;79;"24OI";"10";"ST";"";0;53;"231";"MISSING";10,99;0
2369760;81;0;1;2,52;0;2,48;0;15808;127;"20OH3";"100";"ST";"TUP";0;53;"158";"MISSING";3,16;0
2369764;81;0;1;3,48;0;4,12;0;14625;101;"1COS31";"150";"ML";"SAF";0;52;"212";"B";4,35;0
2369828;81;0;1;7,22;0;8,61;0;18856;53;"21OS0";"20";"ST";"FBE";0;53;"9";"MISSING";6,55;0
2369941;81;0;1;6,69;0;8,43;0;11553;334;"12OS10OK";"50";"G";"CRE";0;40;"4";"MISSING";8,87;0
2369956;81;0;1;20,53;0;19,84;0;12947;645;"21OI0";"8X55";"G";"PUL";0;53;"218";"MISSING";23,34;0
2370070;81;0;1;9,67;1;13,17;13,17;1816;227;"21OH1";"3X200";"ML";"SAF";0;52;"190";"MISSING";13,86;1
2370166;81;0;1;12,96;0;13,14;0;16483;41;"22OI0";"30";"ML";"CRE";0;53;"38";"MISSING";18,7;0
2370405;81;0;1;12,09;0;10,95;0;9480;436;"21OK2";"300";"G";"PUL";0;53;"228";"MISSING";15,29;0
2370515;81;0;1;79,19;0;38,45;0;894;47;"21OI2";"6X4X200";"ML";"LOE";0;53;"68";"MISSING";118,27;0
2370884;81;0;1;4,57;0;5,1;0;2769;247;"1COJ00OZ";"10";"ST";"KSU";0;40;"101";"MISSING";5,37;0
2371135;81;0;1;16,05;0;16,45;0;19234;37;"2FOI";"100";"ST";"TAB";0;40;"213";"B";21,89;0
2371527;81;0;1;12,86;0;10,73;0;6839;4;"21OK3";"20";"ST";"BTA";0;53;"71";"MISSING";14,28;0
2371638;81;0;1;13,13;0;13,14;0;6451;52;"13II00";"50";"ST";"UTA";0;40;"40";"MISSING";18,41;0
2371656;81;0;1;12,42;1;16,4;16,4;18196;233;"18OZ0FIO";"100";"G";"CRE";0;53;"25";"MISSING";17,27;1
2371703;81;0;1;26,8;0;27,45;0;17962;58;"13OI0EIJ";"5";"ML";"LOE";0;40;"66";"MISSING";54,89;0
2371978;81;0;1;6,3;0;8,04;0;10203;309;"19OZ11OH";"20";"ST";"TAB";1;40;"206";"MISSING";8,47;0
2372066;81;1;1;9,78;0;10,95;0;1146;52;"18OZ00IS";"120";"G";"GEL";0;40;"25";"MISSING";16,49;0
2372220;81;0;1;21,99;0;21,95;0;18243;89;"22OI3";"50";"ML";"XTC";0;53;"252";"MISSING";29,62;0
2372240;81;0;2;20,89;0;20,85;0;15698;428;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";22,28;0
2372651;81;0;1;8,12;0;14,21;0;17150;176;"14OZ2FOK";"100";"ST";"FTA";0;40;"113";"MISSING";14,96;0
2372751;81;1;1;7,36;1;8,2;32,8;2354;52;"18OI01OS";"20";"ST";"";1;40;"146";"MISSING";11,32;4
2372869;81;0;1;13,96;1;15,35;15,35;12757;436;"21OK2";"50";"ST";"GRA";0;53;"71";"MISSING";20,13;1
2373094;81;1;1;4,75;0;4,9;0;9997;281;"21OKG";"60";"ST";"TAB";0;53;"195";"MISSING";6,59;0
2373157;81;1;1;175,99;0;175,94;0;4615;141;"11OK10SI";"100";"ST";"TRA";0;52;"30";"MISSING";243,39;0
2373164;81;0;1;7,69;1;7,1;7,1;20605;84;"10OK0FIK";"20";"ST";"GRA";0;53;"11";"MISSING";8,4;1
2373527;81;0;1;2,74;1;3,97;3,97;11886;24;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"MISSING";4,18;1
2373704;81;0;2;9,34;0;7,83;0;16887;92;"2FOZ";"20";"G";"GLO";0;40;"82";"MISSING";11,55;0
2373724;81;0;1;6,89;0;7,7;0;5333;4;"1COS21OJ";"100";"ML";"INL";0;40;"157";"B";8,11;0
2373784;81;0;1;7,58;0;8,58;0;8234;21;"22OI5";"150";"ML";"SPR";0;53;"103";"MISSING";9,13;0
2374255;81;1;1;5,81;1;6,55;6,55;7593;318;"10OI00KO";"25";"G";"GEL";0;40;"361";"MISSING";10,35;1
2374608;81;0;1;2,05;1;1,26;1,26;16616;328;"19OZ10OI";"30";"ST";"TAB";1;40;"50";"MISSING";2,55;1
2374683;81;0;1;17,44;0;16,57;0;18802;305;"21OIG";"200";"G";"PUL";0;53;"165";"MISSING";17,44;0
2375327;81;0;1;22,41;0;36,52;0;1856;98;"22OH";"50";"ML";"CRE";0;53;"111";"A";38,45;0
2375342;81;0;1;8,22;0;10,41;0;8008;708;"10OI03OZ";"20";"ST";"LUT";0;40;"138";"MISSING";10,96;0
2375545;81;0;4;9,67;0;10,95;0;3223;4;"12OI20OI";"50";"ST";"TAB";1;40;"232";"MISSING";12,22;0
2375675;81;0;1;8,79;0;7,1;0;11164;281;"21OKF";"100";"ST";"DRA";0;53;"44";"MISSING";8,79;0
2375766;81;0;2;9,58;0;7,8;0;8903;193;"22OI3";"100";"ML";"SAL";0;53;"8";"MISSING";11,55;0
2376284;81;0;1;11,54;1;13,53;13,53;19213;102;"22OZ1";"250";"ML";"Spl";0;53;"196";"MISSING";14,25;1
2376349;81;0;1;11,53;0;13,14;0;6164;84;"10OK0FIK";"100";"ML";"SUS";0;40;"101";"MISSING";17,15;0
2376478;81;0;1;82,39;0;82,45;0;251;104;"20OHG";"1";"ST";"";0;53;"33";"MISSING";95,59;0
2376504;81;0;1;46,18;0;56,9;0;18624;110;"10IJ0FOI";"120";"ST";"WKA";1;40;"205";"MISSING";59,9;0
2376675;81;1;1;5,38;0;4,9;0;7590;18;"13OI02OI";"50";"G";"CRE";0;40;"72";"MISSING";7,96;0
2376969;81;0;1;17,48;0;16,67;0;12553;223;"1DOIF0ZO";"2X10";"ML";"ATR";0;53;"39";"MISSING";21,95;0
2376996;81;0;1;28,53;0;28,55;0;11945;574;"20OH3";"100";"ST";"KAN";0;53;"144";"MISSING";37,43;0
2377022;81;0;1;6,15;1;7,1;7,1;441;4;"10OK11OI";"20";"ST";"DRA";0;40;"11";"MISSING";10,42;1
2377047;81;0;1;8,7;0;10,34;0;15948;223;"1DOIF0ZO";"200";"ML";"AUB";0;53;"137";"MISSING";10,89;0
2377048;81;1;1;5,16;0;5,45;0;4128;365;"21OK3";"60";"ST";"KAP";0;53;"123";"MISSING";7,54;0
2377255;81;0;1;19,68;0;15,35;0;17114;311;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";26,68;0
2377417;81;0;1;12,09;1;6,55;6,55;13932;47;"21OI2";"4X200";"ML";"LOE";0;53;"68";"MISSING";19,18;1
2377501;81;1;1;6,04;0;6,55;0;8496;123;"10IZ22KO";"100";"ST";"TMR";0;40;"71";"MISSING";8,95;0
2377509;81;0;1;63,94;1;89,27;89,27;472;170;"21OKF";"3X30";"ST";"BEU";0;53;"69";"MISSING";93,96;1
2377717;81;0;1;5,49;0;4,59;0;7644;645;"21OKG";"15";"ST";"KTA";0;53;"232";"MISSING";5,62;0
2377801;81;0;1;19,58;0;23,25;0;11343;110;"10II31";"30";"ST";"DRA";0;40;"253";"MISSING";24,48;0
2377828;81;0;1;15,39;0;19,75;0;15244;254;"18OI0EOI";"50";"ST";"GRA";1;40;"204";"MISSING";20,79;0
2378092;81;0;1;8,35;0;10,13;0;7580;223;"1DOIF0ZO";"20X0.35";"ML";"EDP";0;53;"39";"MISSING";10,66;0
2378248;81;0;1;4,72;0;7,54;0;5846;105;"18OI0EOZ";"10";"ST";"TAB";1;40;"49";"MISSING";7,93;0
2378445;81;0;1;35,13;1;35,15;35,15;10944;735;"21OKG";"1000";"ML";"KON";0;53;"73";"MISSING";43,95;1
2378555;81;0;1;3,62;0;6,24;0;15327;380;"1COI10SZ";"12";"ST";"TAB";0;40;"92";"B";6,57;0
2378574;81;0;1;7,69;0;7,65;0;8406;166;"1DOI0FOS";"5";"G";"AUS";0;40;"137";"MISSING";13,7;0
2378630;81;1;1;16,71;0;14,25;0;10761;168;"14OH1";"60";"ST";"";0;40;"131";"MISSING";20,19;0
2378882;81;0;2;31,42;0;37,3;0;20500;256;"21OK1";"60";"ST";"Kap";0;53;"MISSING";"MISSING";39,27;0
2378974;81;1;1;2,48;0;2,09;0;4964;328;"18OI0EOI";"20";"ST";"FTA";1;40;"66";"MISSING";4,18;0
2379242;81;1;1;6,04;1;6,55;6,55;8496;123;"10IZ22KO";"100";"ST";"TMR";0;40;"71";"MISSING";8,95;1
2379266;81;0;1;18,47;0;18,64;0;7979;707;"21OI0";"500";"G";"PUL";0;53;"218";"MISSING";22,83;0
2379328;81;1;1;27,45;0;35,15;0;7411;121;"14OH1F";"120";"ST";"KAP";0;40;"104";"MISSING";44,88;0
2379778;81;0;1;6,26;0;5,78;0;8994;176;"18OZ00";"50";"G";"CRE";0;40;"25";"MISSING";8,57;0
2380333;81;1;1;4,39;0;5,45;0;1841;37;"1COI01OJ";"10";"ML";"LOE";0;40;"249";"MISSING";7,87;0
2380361;81;0;1;8,79;0;11,38;0;4997;16;"20OHG";"3";"ST";"";0;53;"88";"MISSING";11,99;0
2380500;81;0;1;13,63;0;8,75;0;20774;37;"21OI2";"4X125";"ML";"FLU";0;53;"68";"MISSING";18,66;0
2380551;81;0;1;4,08;0;3,74;0;4452;288;"20OI3";"5";"ST";"PFL";0;53;"12";"MISSING";5,61;0
2380572;81;0;1;3,86;0;7,1;0;8175;82;"19OZ10OI";"100";"ST";"TAB";0;40;"50";"B";9,64;0
2380911;81;1;1;4,94;0;5,45;0;16256;79;"18OI0EOI";"150";"ML";"SUS";0;40;"277";"B";7,46;0
2381008;81;0;1;4,08;0;3,74;0;4452;288;"20OI3";"5";"ST";"PFL";0;53;"12";"MISSING";5,61;0
2381347;81;0;2;4,57;0;5,92;0;14761;155;"10OI01II";"50";"ST";"TAB";0;40;"196";"MISSING";6,23;0
2381379;81;1;1;17,48;0;20,85;0;17900;168;"1COSF";"40";"ST";"UTA";0;40;"132";"B";27,5;0
2381405;81;0;1;33,98;1;40,52;40,52;10309;734;"1COJ0EOT";"50";"ST";"FTA";1;40;"92";"C";42,66;1
2381508;81;0;1;10,52;0;11,76;0;12505;132;"1COS20OI";"20";"ML";"LOE";0;53;"250";"MISSING";12,38;0
2381905;81;0;1;0;0;230,94;0;17964;513;"20OH4";"1";"ST";"";0;53;"39";"MISSING";230,94;0
2381983;81;0;2;1,58;0;1,32;0;16409;52;"22OZG";"12";"ST";"KGU";0;53;"43";"MISSING";1,64;0
2382025;81;0;2;21,11;0;21,11;0;18055;18;"20OHF";"1";"ST";"";0;53;"250";"MISSING";26,39;0
2382143;81;0;1;0;0;5,23;0;18508;974;"20OH8";"1";"ST";"";0;53;"248";"MISSING";5,5;0
2382155;81;0;1;5,49;1;4,35;8,7;5548;21;"22OI5";"75";"ML";"BAL";0;53;"62";"MISSING";6,88;2
2382384;81;0;1;18,69;0;26,35;0;17394;18;"10OX01OI";"42";"ST";"HKP";0;40;"300";"MISSING";37,35;0
2382548;81;0;1;21,55;0;21,95;0;1536;60;"22OI3";"200";"ML";"OEL";0;53;"235";"MISSING";26,35;0
2382619;81;0;1;15,82;0;17,55;0;6804;376;"22OI3";"15";"ML";"CRE";0;53;"97";"MISSING";23,05;0
2382801;81;1;1;13,18;0;14,25;0;15752;156;"12OS0F";"50";"G";"SAL";0;40;"192";"MISSING";19,77;0
2383224;81;0;1;16,68;0;19,8;0;20066;172;"21OK2";"40";"ST";"PEL";0;53;"71";"MISSING";20,85;0
2383299;81;0;2;17,53;0;20,82;0;13436;238;"21OK3";"60";"ST";"KAP";0;53;"54";"MISSING";21,92;0
2383409;81;0;2;14,29;0;16,69;0;2529;181;"22OI3";"100";"G";"SAL";0;53;"52";"MISSING";17,57;0
2383834;81;0;1;6,37;0;4,68;0;11105;89;"20OI3";"5";"ST";"PFL";0;53;"12";"MISSING";6,19;0
2383965;81;0;1;7,14;0;9,53;0;18582;105;"10OJ04II";"4X5";"ML";"KLI";0;40;"73";"MISSING";10,03;0
2384064;81;0;1;14,29;1;16,19;16,19;19485;83;"22OI2";"50";"ML";"";0;53;"135";"MISSING";17,05;1
2384075;81;0;1;3,95;0;3,8;0;12136;50;"1DOIF0ZO";"10";"ML";"ATR";0;53;"39";"MISSING";5,05;0
2384417;81;1;1;2,77;0;3,25;0;5712;105;"1COI00OT";"10";"ML";"DSS";0;40;"132";"C";4,54;0
2384749;81;1;1;14,18;0;16,45;0;6178;262;"1COS20";"50";"ST";"WKM";0;40;"18";"B";23,5;0
2384822;81;0;1;0;0;3,95;0;19168;520;"2FQQ";"500";"ML";"KON";0;53;"190";"MISSING";4,94;0
2385052;81;0;1;9,09;0;7,65;0;20792;153;"22OI3";"200";"ML";"SAL";0;53;"312";"MISSING";10,95;0
2385093;81;1;1;4,62;0;4,68;0;7403;328;"18OI0EOI";"50";"ST";"FTA";1;40;"66";"MISSING";9,91;0
2385380;81;1;1;4,94;0;4,35;0;9267;590;"13OX04OZ";"25";"G";"SAL";0;40;"121";"MISSING";7,67;0
2385385;81;1;1;15,28;0;18,64;0;10211;4;"10OJ01OX";"50";"ML";"TEI";0;40;"1";"MISSING";24,19;0
2385434;81;1;1;5,49;1;6,55;6,55;38;18;"1COS21OI";"20";"ST";"BTA";1;40;"18";"B";12,76;1
2385506;81;0;1;6,19;1;6,53;6,53;20192;219;"22OI7";"125";"ML";"SPR";0;53;"40";"MISSING";6,88;1
2385755;81;1;1;0;1;10,95;10,95;21888;1;"2FOI";"80";"ST";"TAB";0;40;"346";"MISSING";14,25;1
2385844;81;1;1;11,37;0;14,25;0;1961;4;"1COS21OJ";"250";"ML";"LSE";1;40;"18";"B";18,69;0
2386275;81;0;1;17,59;0;15,57;0;13697;872;"1EOH20OZ";"2X25";"ST";"TTR";0;53;"99";"MISSING";20,46;0
2386327;81;0;1;26,99;0;39,41;0;11610;17;"2FOI";"250";"ST";"TAB";0;40;"17";"MISSING";41,49;0
2386663;81;1;1;11,32;1;13,14;26,28;12459;200;"1DOIF0ZO";"30X0.7";"ML";"ATR";0;53;"39";"MISSING";18,21;2
2386715;81;0;1;3,62;0;4,65;0;4987;82;"10OZ10OZ";"10";"ST";"FTA";1;40;"5";"MISSING";4,9;0
2386759;81;0;1;6,47;0;6;0;17816;328;"18OI0EOZ";"20";"ST";"TAB";1;40;"113";"MISSING";8,62;0
2386797;81;0;1;1,95;1;1,59;3,18;8644;37;"21OJ0";"50";"G";"BON";0;53;"26";"MISSING";2,49;2
2386825;81;1;1;2,73;0;2,7;0;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;0
2386907;81;0;1;17,37;0;14,25;0;12734;99;"18OZ0FIO";"300";"G";"PST";0;53;"25";"MISSING";19,77;0
2387092;81;0;1;9,68;0;10,45;0;1902;394;"22OI3";"150";"ML";"SAL";0;53;"25";"MISSING";11;0
2387118;81;0;1;5,38;1;5,45;5,45;18112;318;"22OZ1";"2X75";"ST";"ZPA";0;53;"36";"MISSING";5,82;1
2387364;81;0;1;21,9;0;26,02;0;19057;20;"10II50OS";"84";"ST";"TAB";0;40;"75";"MISSING";27,38;0
2387695;81;0;1;39,58;0;48,35;0;18057;83;"13II0FOI";"3X60";"ML";"LOE";0;40;"75";"MISSING";61,26;0
2387700;81;1;1;2,19;1;2,15;2,15;14218;176;"13OJ11OK";"2";"G";"CRE";0;40;"161";"MISSING";5,03;1
2387786;81;0;1;9,86;0;8,75;0;17076;475;"21OIG";"7X3";"G";"PUL";0;53;"152";"MISSING";10,95;0
2387809;81;0;1;11,41;0;9,29;0;4679;88;"22OIF";"100";"ML";"SPR";0;53;"332";"MISSING";13,75;0
2387862;81;1;1;2,52;1;3,03;6,06;4838;18;"10OT30OK";"10";"ST";"HKP";1;40;"66";"MISSING";4,98;2
2387960;81;1;1;7,59;0;8,2;0;8901;56;"14OI0FOZ";"1";"ST";"KPG";0;40;"7";"MISSING";12,08;0
2388037;81;0;1;6,15;0;7,1;0;441;4;"10OK11OI";"20";"ST";"DRA";0;40;"11";"MISSING";10,42;0
2388128;81;0;2;10,48;0;9,19;0;1457;340;"1EOH2F";"1";"ST";"TES";0;53;"51";"MISSING";10,21;0
2388404;81;1;1;30,4;0;36,25;0;15754;51;"14OZ2";"100";"ST";"TMR";0;40;"61";"MISSING";50,49;0
2388416;81;1;1;7,08;0;6,55;0;1716;176;"10IZ21";"20";"ST";"HKP";0;40;"151";"B";9,85;0
2388768;81;0;1;14,07;0;10,95;0;13376;851;"18OZ0F";"200";"ML";"GEL";0;53;"146";"MISSING";18,64;0
2388793;81;0;1;7,26;0;5,45;0;3794;547;"22OI3";"15";"ML";"GEL";0;53;"50";"MISSING";8,75;0
2388819;81;0;1;3,59;1;5,45;5,45;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;1
2388984;81;1;1;7,69;1;7,65;7,65;6500;32;"19OZ1ESI";"90";"ML";"SIR";0;40;"66";"B";13,17;1
2389037;81;0;1;4,83;0;6,55;0;15095;380;"1COT0F";"10";"ML";"OEL";0;52;"157";"MISSING";7,66;0
2389237;81;0;2;4,62;0;5,95;0;8755;103;"1EOT01";"500";"ML";"INF";0;40;"87";"MISSING";6,26;0
2389271;81;0;1;13,52;0;13,14;0;20498;36;"21OKG";"20";"ML";"TRO";0;53;"9";"MISSING";19,8;0
2389500;81;0;1;6,48;0;6,55;0;5867;10;"1COJ00OZ";"50";"ST";"TAB";1;40;"48";"MISSING";9,85;0
2389589;81;0;1;8,27;0;9,85;0;11894;52;"18OI01OS";"20";"ST";"WKA";1;40;"50";"MISSING";12,62;0
2389606;81;0;1;5,17;0;7,65;0;2996;18;"18OI01OS";"20";"ST";"UTA";1;40;"50";"MISSING";10,97;0
2389721;81;0;1;1,86;0;2,15;0;11184;89;"20OI3";"1";"ST";"PFL";0;53;"12";"A";2,74;0
2389834;81;1;1;22,57;0;29,65;0;16807;101;"21OKG";"120";"ST";"KAP";0;53;"41";"MISSING";35,15;0
2389911;81;0;2;29,59;0;32,49;0;983;285;"21OKG";"500";"ST";"TAB";0;53;"3";"MISSING";40,59;0
2389936;81;0;1;12,64;0;17,45;0;18767;172;"18OZ0FIO";"150";"G";"CRE";0;52;"25";"MISSING";18,37;0
2390138;81;0;1;5,83;0;6,92;0;6096;380;"13OZ0F";"10";"ML";"LOE";0;52;"20";"MISSING";7,28;0
2390305;81;0;1;6,02;0;4,35;0;14247;328;"18OZ00IS";"100";"G";"GEL";0;40;"25";"MISSING";7,52;0
2390337;81;1;1;10,21;0;10,95;0;11569;123;"10IZ22KO";"200";"ST";"TMR";0;40;"71";"MISSING";15,5;0
2390411;81;0;2;15,35;0;14,58;0;11084;790;"2FQQ";"10";"ST";"TES";0;53;"372";"MISSING";15,35;0
2390576;81;0;1;11,84;0;10,95;0;20824;169;"21OK0";"60";"ST";"LUT";0;53;"91";"MISSING";14,79;0
2390696;81;0;1;0;0;20,85;0;18688;979;"21OKG";"35";"ST";"KTA";0;53;"244";"MISSING";21,95;0
2391154;81;0;1;3,97;0;3,8;0;4529;18;"1COJ0EOT";"20";"ST";"FTA";1;40;"92";"C";8,12;0
2391456;81;0;1;5,49;0;3,85;0;1981;135;"20OH5";"100";"ST";"HAS";0;53;"189";"MISSING";11,15;0
2391546;81;0;1;29,96;0;22,75;0;9696;515;"20OH3";"100";"ST";"FER";0;53;"144";"MISSING";43,48;0
2391807;81;0;1;3,84;1;4,91;4,91;21602;315;"20OHG";"20";"ST";"";0;53;"224";"MISSING";5,17;1
2391870;81;0;2;7,47;0;8,3;0;7642;583;"22OI3";"200";"ML";"FLU";0;53;"146";"MISSING";8,75;0
2392204;81;0;1;7,13;0;11,34;0;12938;82;"10OZ12OI";"14";"ST";"KMR";1;40;"5";"MISSING";11,94;0
2392216;81;1;1;26,39;0;27,45;0;2546;156;"19OJ0FZS";"60";"ST";"FTA";0;40;"208";"MISSING";38,45;0
2392331;81;0;1;32,55;0;35,15;0;2882;470;"21OKG";"180";"ST";"KAP";0;53;"128";"MISSING";47,19;0
2392741;82;1;1;25,04;1;25,25;25,25;11110;115;"21OIG";"60";"ST";"TAB";0;53;"195";"MISSING";31,3;1
2392825;82;0;2;9,9;0;7,78;0;1619;123;"10IZ22";"10X10";"ML";"ILO";0;40;"71";"MISSING";12,21;0
2393088;82;0;1;12,57;0;12,6;0;20982;79;"20OHG";"10";"ML";"SPR";0;53;"137";"MISSING";15,35;0
2393316;82;0;2;0;0;8,88;0;11776;447;"2FOI";"30";"ML";"TRO";0;40;"336";"MISSING";8,47;0
2393755;82;0;1;26,33;0;36,52;0;17509;121;"20OHG";"60";"ST";"TAB";0;53;"300";"MISSING";38,45;0
2393895;82;1;1;8,67;0;8,75;0;1951;24;"14OZ2FOK";"100";"ST";"FTA";0;40;"113";"MISSING";14,94;0
2394115;82;0;2;9,67;0;7,5;0;5430;584;"11OK01OS";"30";"ML";"TEI";0;40;"53";"MISSING";11,94;0
2394195;82;0;1;8,79;0;9,15;0;3708;343;"20OHK";"100";"ST";"LAN";0;53;"201";"MISSING";11,25;0
2394200;82;1;1;3,94;0;2,15;0;14218;176;"13OJ11OK";"2";"G";"CRE";0;40;"161";"MISSING";5,03;0
2394414;82;0;2;21,2;0;19,25;0;6638;534;"20OHG";"2";"ST";"";0;53;"118";"MISSING";24,09;0
2394579;82;1;1;4,14;0;5,45;0;6909;37;"1COI01OJ";"10";"ML";"NAS";0;40;"132";"B";7,98;0
2394752;82;0;1;15,06;0;15,35;0;21645;999;"22OI3";"100";"ML";"SPR";0;53;"266";"MISSING";16,45;0
2395110;82;0;1;1,55;0;1,59;0;9262;24;"1COI00OT";"10";"ML";"NAS";1;40;"132";"MISSING";2,62;0
2395371;82;0;3;1,68;0;1,88;0;9063;52;"1COI00OT";"10";"ML";"NTR";1;40;"101";"MISSING";1,98;0
2395446;82;0;1;1,28;1;1,52;1,52;12180;329;"1COSF1OZ";"10";"ST";"FBE";0;52;"303";"B";1,59;1
2395494;82;0;1;9,89;0;11,76;0;20924;775;"22OI3";"50";"ML";"CRE";0;53;"252";"MISSING";12,38;0
2395660;82;0;1;13,96;0;6,55;0;8733;47;"21OI2";"4X200";"ML";"LOE";0;53;"134";"MISSING";18,48;0
2396340;82;1;1;12,6;0;16,45;0;1248;84;"10OK0F";"50";"ML";"FLU";0;40;"48";"MISSING";22,44;0
2396402;82;1;1;2,3;0;1,32;0;8347;18;"19OZ1EOI";"20";"ST";"TAB";1;40;"50";"MISSING";2,64;0
2396509;82;1;1;16,48;0;18,64;0;17155;89;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";23,43;0
2396558;82;1;1;8,02;1;8,75;17,5;16577;370;"1COS20IZ";"200";"ML";"SAF";0;40;"101";"B";13,16;2
2396781;82;0;1;5,05;0;4,74;0;11517;32;"1COSF";"25";"G";"SAL";0;52;"157";"B";8,77;0
2396848;82;0;1;2,85;0;3,25;0;4867;82;"1COI0FIO";"20";"ML";"DSS";0;40;"35";"C";4,73;0
2396854;82;1;1;1,87;1;2,7;5,4;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;2
2397024;82;0;2;8,33;0;9,92;0;1705;378;"22OI3";"50";"G";"CRE";0;53;"52";"MISSING";10,45;0
2397237;82;0;1;16,27;0;13,14;0;5654;411;"1AOK0FOS";"100";"ML";"LOE";0;44;"101";"MISSING";16,45;0
2397333;82;1;1;9,82;1;9,85;9,85;9677;82;"21OK3";"60";"ST";"KAP";0;53;"MISSING";"MISSING";16,43;1
2397487;82;0;2;49,27;0;58,82;0;2650;386;"10OT12";"120";"ST";"KAP";0;53;"1";"MISSING";61,91;0
2397489;82;0;1;2,41;0;2,7;0;15037;82;"11OK10OI";"5X1";"ML";"AMP";0;40;"91";"MISSING";2,84;0
2397513;82;0;1;5,49;0;4,35;0;20841;89;"13OZ0F";"8";"ST";"PFL";0;53;"12";"A";5,16;0
2397996;82;0;1;7,36;1;4,68;4,68;2498;446;"18OZ01OI";"100";"G";"CRE";0;40;"64";"MISSING";8,63;1
2398051;82;0;1;0;0;46,15;0;21911;623;"21OKG";"750";"G";"PUL";0;53;"218";"MISSING";64,9;0
2398129;82;0;2;5,27;0;6,26;0;13416;593;"21OS0";"100";"G";"TEE";0;53;"80";"MISSING";6,59;0
2398157;82;0;1;1,09;1;1,03;5,15;153;52;"21OJ1";"40";"ST";"PAS";0;53;"43";"MISSING";1,09;5
2398212;82;0;1;3,48;0;4,12;0;14625;101;"1COS31";"150";"ML";"SAF";0;52;"212";"B";4,35;0
